Date,Open,High,Low,Close,Adj Close,Volume
2022-11-03,220.089996,220.410004,213.979996,214.250000,213.647903,36633900
2022-11-04,217.550003,221.589996,213.429993,221.389999,220.767838,36789100
2022-11-07,221.990005,228.410004,221.279999,227.869995,227.229630,33498000
2022-11-08,228.699997,231.649994,225.839996,228.869995,228.226822,28192500
2022-11-09,227.369995,228.630005,224.330002,224.509995,223.879074,27852900
2022-11-10,235.429993,243.330002,235.000000,242.979996,242.297165,46268000
2022-11-11,242.990005,247.990005,241.929993,247.110001,246.415558,34620200
2022-11-14,241.990005,243.910004,239.210007,241.550003,240.871185,31123300
2022-11-15,245.660004,247.000000,240.029999,241.970001,241.290009,31390100
2022-11-16,242.789993,243.800003,240.419998,241.729996,241.729996,24093300
2022-11-17,237.779999,243.250000,237.630005,241.679993,241.679993,23123500
2022-11-18,243.509995,243.740005,239.029999,241.220001,241.220001,27613500
2022-11-21,241.429993,244.669998,241.190002,242.050003,242.050003,26394700
2022-11-22,243.589996,245.309998,240.710007,245.029999,245.029999,19665700
2022-11-23,245.110001,248.279999,244.270004,247.580002,247.580002,19508500
2022-11-25,247.309998,248.699997,246.729996,247.490005,247.490005,9200800
2022-11-28,246.080002,246.649994,240.800003,241.759995,241.759995,24778200
2022-11-29,241.399994,242.789993,238.210007,240.330002,240.330002,17956300
2022-11-30,240.570007,255.330002,239.860001,255.139999,255.139999,47594200
2022-12-01,253.869995,256.119995,250.919998,254.690002,254.690002,26041500
2022-12-02,249.820007,256.059998,249.690002,255.020004,255.020004,21528500
2022-12-05,252.009995,253.820007,248.059998,250.199997,250.199997,23435300
2022-12-06,250.820007,251.860001,243.779999,245.119995,245.119995,22463700
2022-12-07,244.830002,246.160004,242.210007,244.369995,244.369995,20481500
2022-12-08,244.839996,248.740005,243.059998,247.399994,247.399994,22611800
2022-12-09,244.699997,248.309998,244.160004,245.419998,245.419998,20609700
2022-12-12,247.449997,252.539993,247.169998,252.509995,252.509995,30665100
2022-12-13,261.690002,263.920013,253.070007,256.920013,256.920013,42196900
2022-12-14,257.130005,262.589996,254.309998,257.220001,257.220001,35410900
2022-12-15,253.720001,254.199997,247.339996,249.009995,249.009995,35560400
2022-12-16,248.550003,249.839996,243.509995,244.690002,244.690002,86102000
2022-12-19,244.860001,245.210007,238.710007,240.449997,240.449997,29696400
2022-12-20,239.399994,242.910004,238.419998,241.800003,241.800003,25150800
2022-12-21,241.690002,245.619995,240.110001,244.429993,244.429993,23690600
2022-12-22,241.259995,241.990005,233.869995,238.190002,238.190002,28651700
2022-12-23,236.110001,238.869995,233.940002,238.729996,238.729996,21207000
2022-12-27,238.699997,238.929993,235.830002,236.960007,236.960007,16688600
2022-12-28,236.889999,239.720001,234.169998,234.529999,234.529999,17457100
2022-12-29,235.649994,241.919998,235.649994,241.009995,241.009995,19770700
2022-12-30,238.210007,239.960007,236.660004,239.820007,239.820007,21930800
